省,市,行政代码,时间,所有问题个数,环保问题领域个数,环保_感谢个数,环保_建言个数,环保_求助个数,环保_投诉个数,环保_咨询个数,环保_积极总值,环保_消极总值,环保_感谢积极总值,环保_感谢消极总值,环保_建言积极总值,环保_建言消极总值,环保_求助积极总值,环保_求助消极总值,环保_投诉积极总值,环保_投诉消极总值,环保_咨询积极总值,环保_咨询消极总值
江苏省,淮安市,320800,2015,57,3,1.0,,1.0,1.0,,1.0176999999999998,1.9823,0.2405,0.7595,,,0.7765,0.2235,0.0007,0.9993,,
江苏省,淮安市,320800,2016,45,4,,1.0,2.0,1.0,,1.0914,2.9086,,,0.2131,0.7869,0.0070999999999999995,1.9929000000000001,0.8712,0.1288,,
江苏省,淮安市,320800,2017,39,3,,,1.0,2.0,,0.0023,2.9977,,,,,0.0,1.0,0.0023,1.9977,,
江苏省,淮安市,320800,2018,80,8,,1.0,1.0,6.0,,0.0891,7.9109,,,0.018,0.982,0.0056,0.9944,0.0655,5.9345,,
江苏省,淮安市,320800,2019,163,17,,1.0,4.0,11.0,1.0,0.24689999999999998,16.7531,,,0.0012,0.9988,0.013499999999999998,3.9865,0.044,10.956,0.1882,0.8118
江苏省,淮安市,320800,2020,526,36,,,10.0,24.0,2.0,3.3256,32.6744,,,,,0.6346,9.365400000000001,2.4558,21.5442,0.2352,1.7648
江苏省,淮安市,320800,2021,891,39,2.0,2.0,11.0,24.0,,3.0967000000000002,35.9033,1.7774,0.2226,0.01,1.99,0.3761,10.6239,0.9332,23.0668,,
江苏省,淮安市,320800,2022,59,1,,,,1.0,,0.0025,0.9975,,,,,,,0.0025,0.9975,,
江苏省,盐城市,320900,2011,159,3,1.0,,,,2.0,0.08310000000000001,2.9169,0.0158,0.9842,,,,,,,0.0673,1.9327
江苏省,盐城市,320900,2012,104,1,,,,,1.0,0.0001,0.9999,,,,,,,,,0.0001,0.9999
江苏省,盐城市,320900,2013,116,5,,,,1.0,4.0,0.3928,4.6072,,,,,,,0.0193,0.9807,0.3735,3.6265
江苏省,盐城市,320900,2014,150,8,1.0,1.0,2.0,4.0,,0.9804999999999999,7.0195,0.0593,0.9407,0.0006,0.9994,0.0006,1.9994,0.9199999999999999,3.08,,
江苏省,盐城市,320900,2015,154,13,,2.0,1.0,9.0,1.0,0.21509999999999999,12.7849,,,0.013600000000000001,1.9864000000000002,0.0047,0.9953,0.19669999999999999,8.8033,0.0001,0.9999
江苏省,盐城市,320900,2016,123,8,,1.0,2.0,5.0,,1.1024,6.8976,,,0.0036,0.9964,0.9724,1.0276,0.12639999999999998,4.8736,,
江苏省,盐城市,320900,2017,100,14,,2.0,4.0,8.0,,0.0794,13.9207,,,0.0021999999999999997,1.9978,0.0268,3.9732000000000003,0.0504,7.9497,,
江苏省,盐城市,320900,2018,100,7,,1.0,2.0,2.0,2.0,0.6928000000000001,6.3072,,,0.0438,0.9562,0.006500000000000001,1.9935,0.011899999999999999,1.9881,0.6306,1.3694
江苏省,盐城市,320900,2019,359,15,,1.0,5.0,8.0,1.0,1.0207,13.9793,,,0.0,1.0,0.517,4.4830000000000005,0.38639999999999997,7.6136,0.1173,0.8827
江苏省,盐城市,320900,2020,1255,84,,6.0,8.0,58.0,12.0,3.1586,80.8414,,,0.047,5.952999999999999,0.1996,7.8004,1.9732,56.0268,0.9388,11.0612
江苏省,盐城市,320900,2021,1968,62,,,18.0,39.0,5.0,2.7592,59.2408,,,,,1.5045,16.4955,0.9947,38.0053,0.26,4.74
江苏省,盐城市,320900,2022,244,10,,1.0,2.0,6.0,1.0,0.5619,9.4381,,,0.1594,0.8406,0.2631,1.7368999999999999,0.1392,5.8608,0.0002,0.9998
江苏省,苏州市,320500,2011,249,20,,,,,20.0,3.2506,16.7494,,,,,,,,,3.2506,16.7494
江苏省,苏州市,320500,2012,115,9,,,,,9.0,0.2745,8.7255,,,,,,,,,0.2745,8.7255
江苏省,苏州市,320500,2013,104,5,,,1.0,,4.0,0.06520000000000001,4.9348,,,,,0.0261,0.9739,,,0.039099999999999996,3.9609
江苏省,苏州市,320500,2014,136,18,,1.0,6.0,10.0,1.0,1.7744,16.2256,,,0.0066,0.9934,0.8139,5.1861,0.3041,9.6959,0.6498,0.3502
江苏省,苏州市,320500,2015,174,17,,1.0,5.0,10.0,1.0,1.3275000000000001,15.6725,,,0.0027,0.9973,1.1714,3.8286000000000002,0.1393,9.8607,0.0141,0.9859
江苏省,苏州市,320500,2016,228,19,,1.0,4.0,13.0,1.0,1.895,17.105,,,0.002,0.998,0.0021999999999999997,3.9978000000000002,1.8638,11.1362,0.027,0.973
江苏省,苏州市,320500,2017,182,17,,3.0,6.0,7.0,1.0,0.29669999999999996,16.7033,,,0.2585,2.7415,0.0068,5.9932,0.017300000000000003,6.9827,0.0141,0.9859
江苏省,苏州市,320500,2018,264,25,,2.0,3.0,20.0,,3.5532,21.4468,,,0.0021999999999999997,1.9978,0.0087,2.9913,3.5423,16.4577,,
江苏省,苏州市,320500,2019,471,40,,2.0,10.0,24.0,4.0,2.8487,37.1513,,,0.0211,1.9788999999999999,1.7331,8.2669,0.5444,23.4556,0.5500999999999999,3.4499
江苏省,苏州市,320500,2020,2490,204,,4.0,28.0,166.0,6.0,5.8814,198.11860000000001,,,0.8154,3.1846,1.332,26.668,3.451,162.549,0.28300000000000003,5.7170000000000005
江苏省,苏州市,320500,2021,4387,190,,14.0,35.0,134.0,7.0,9.764100000000001,180.23590000000002,,,1.5141,12.4859,1.0776,33.9224,4.8953,129.1047,2.2771,4.7229
江苏省,苏州市,320500,2022,351,21,,2.0,4.0,13.0,2.0,0.9854,20.0146,,,0.1002,1.8998,0.7635,3.2365,0.1067,12.8933,0.015,1.9849999999999999
江苏省,连云港市,320700,2011,54,4,,,,,4.0,0.0769,3.9231,,,,,,,,,0.0769,3.9231
江苏省,连云港市,320700,2013,35,4,,,,2.0,2.0,0.06509999999999999,3.9349,,,,,,,0.036000000000000004,1.964,0.0291,1.9708999999999999
江苏省,连云港市,320700,2014,56,2,,1.0,,1.0,,0.0005,1.9995,,,0.0004,0.9996,,,0.0001,0.9999,,
江苏省,连云港市,320700,2015,67,9,,1.0,1.0,7.0,,0.0478,8.9522,,,0.0054,0.9946,0.0022,0.9978,0.04020000000000001,6.9597999999999995,,
江苏省,连云港市,320700,2016,92,16,,3.0,,13.0,,0.6519,15.3481,,,0.2131,2.7869,,,0.4388,12.5612,,
江苏省,连云港市,320700,2017,79,6,,2.0,2.0,2.0,,0.3491,5.6509,,,0.0011,1.9989,0.3421,1.6579000000000002,0.0059,1.9941,,
江苏省,连云港市,320700,2018,51,1,,,,,1.0,0.0605,0.9395,,,,,,,,,0.0605,0.9395
江苏省,连云港市,320700,2019,149,11,,,3.0,8.0,,0.0868,10.9132,,,,,0.0028,2.9972,0.08399999999999999,7.916,,
江苏省,连云港市,320700,2020,416,24,,,8.0,12.0,4.0,3.922,20.078,,,,,2.525,5.475,0.1918,11.8082,1.2052,2.7948
江苏省,连云港市,320700,2021,853,44,,,7.0,37.0,,2.5787,41.4213,,,,,0.37539999999999996,6.6246,2.2033,34.7967,,
江苏省,连云港市,320700,2022,70,2,,,,2.0,,0.1406,1.8594,,,,,,,0.1406,1.8594,,
江苏省,镇江市,321100,2011,27,5,,,,,5.0,0.0215,4.9785,,,,,,,,,0.0215,4.9785
江苏省,镇江市,321100,2012,33,1,,,,,1.0,0.763,0.237,,,,,,,,,0.763,0.237
江苏省,镇江市,321100,2014,32,1,,1.0,,,,0.9533,0.0467,,,0.9533,0.0467,,,,,,
江苏省,镇江市,321100,2015,37,1,,1.0,,,,0.2775,0.7225,,,0.2775,0.7225,,,,,,
江苏省,镇江市,321100,2016,37,6,,,2.0,3.0,1.0,0.1735,5.8266,,,,,0.0088,1.9912,0.1547,2.8454,0.01,0.99
江苏省,镇江市,321100,2017,31,1,,,,1.0,,0.0005,0.9995,,,,,,,0.0005,0.9995,,
江苏省,镇江市,321100,2019,74,8,,1.0,,7.0,,1.4615,6.5385,,,0.4893,0.5107,,,0.9722000000000001,6.0278,,
江苏省,镇江市,321100,2020,350,16,,2.0,8.0,6.0,,1.0288,14.9712,,,0.0334,1.9666,0.9836,7.0164,0.011800000000000001,5.9882,,
江苏省,镇江市,321100,2021,476,40,,4.0,15.0,21.0,,0.9237,39.076299999999996,,,0.691,3.309,0.0477,14.9523,0.185,20.815,,
江苏省,镇江市,321100,2022,44,2,,,1.0,1.0,,0.0007,1.9992999999999999,,,,,0.0007,0.9993,0.0,1.0,,
江西省,上饶市,361100,2011,57,3,,,,,3.0,0.0118,2.9882,,,,,,,,,0.0118,2.9882
江西省,上饶市,361100,2012,42,5,,,,,5.0,0.893,4.107,,,,,,,,,0.893,4.107
江西省,上饶市,361100,2013,40,1,,,,,1.0,0.0464,0.9536,,,,,,,,,0.0464,0.9536
江西省,上饶市,361100,2014,105,13,,1.0,6.0,4.0,2.0,1.0098,11.9902,,,0.0189,0.9811,0.2224,5.7776,0.29929999999999995,3.7007000000000003,0.4692,1.5308000000000002
江西省,上饶市,361100,2015,104,8,,,3.0,5.0,,0.4421,7.5579,,,,,0.0148,2.9852,0.4273,4.5727,,
江西省,上饶市,361100,2016,127,12,,1.0,2.0,9.0,,0.5152,11.4848,,,0.0205,0.9795,0.2679,1.7321,0.2268,8.7732,,
江西省,上饶市,361100,2017,170,24,,1.0,10.0,12.0,1.0,1.6505999999999998,22.3494,,,0.023,0.977,0.8952,9.104800000000001,0.7321,11.267900000000001,0.0003,0.9997
江西省,上饶市,361100,2018,152,15,,1.0,6.0,8.0,,1.1973,13.8027,,,0.0018,0.9982,0.5616,5.4384,0.6339,7.366099999999999,,
江西省,上饶市,361100,2019,338,26,,4.0,5.0,14.0,3.0,1.4742000000000002,24.5258,,,0.0040999999999999995,3.9959,0.0126,4.9874,1.363,12.637,0.09449999999999999,2.9055
江西省,上饶市,361100,2020,876,66,2.0,,16.0,46.0,2.0,3.7358000000000002,62.2642,1.475,0.525,,,1.7276,14.272400000000001,0.5326,45.4674,0.0006,1.9994
江西省,上饶市,361100,2021,841,31,,,5.0,24.0,2.0,1.0406,29.959400000000002,,,,,0.033,4.9670000000000005,0.9872,23.0128,0.0204,1.9796
江西省,九江市,360400,2011,59,3,,,,,3.0,0.3874,2.6126,,,,,,,,,0.3874,2.6126
江西省,九江市,360400,2012,39,1,,,,,1.0,0.0017,0.9983,,,,,,,,,0.0017,0.9983
江西省,九江市,360400,2013,45,1,,,,,1.0,0.0102,0.9898,,,,,,,,,0.0102,0.9898
江西省,九江市,360400,2014,74,10,,2.0,2.0,4.0,2.0,0.0711,9.9289,,,0.00039999999999999996,1.9996,0.0243,1.9757,0.0194,3.9806,0.027,1.973
江西省,九江市,360400,2015,92,6,,2.0,1.0,2.0,1.0,1.3107,4.6893,,,1.2939,0.7061000000000001,0.0019,0.9981,0.0033,1.9967,0.0116,0.9884
江西省,九江市,360400,2016,152,10,1.0,2.0,,6.0,1.0,1.5867,8.4133,0.0008,0.9992,0.0575,1.9425,,,1.5282,4.4718,0.0002,0.9998
江西省,九江市,360400,2017,87,14,,,4.0,9.0,1.0,0.3638,13.6362,,,,,0.0538,3.9462,0.1301,8.8699,0.1799,0.8201
江西省,九江市,360400,2018,160,9,,1.0,1.0,7.0,,0.0761,8.9239,,,0.0114,0.9886,0.0,1.0,0.0647,6.9353,,
江西省,九江市,360400,2019,360,23,,1.0,4.0,17.0,1.0,0.6903,22.3097,,,0.0046,0.9954,0.027999999999999997,3.972,0.2375,16.7625,0.4202,0.5798
江西省,九江市,360400,2020,1122,108,,,30.0,62.0,16.0,12.6282,95.37180000000001,,,,,4.3084,25.6916,5.2912,56.7088,3.0286,12.971400000000001
江西省,九江市,360400,2021,1096,39,,2.0,6.0,25.0,6.0,2.2157,36.7843,,,0.0352,1.9648,0.0094,5.9906,1.9661,23.0339,0.20500000000000002,5.795
江西省,九江市,360400,2022,98,1,,1.0,,,,0.6038,0.3962,,,0.6038,0.3962,,,,,,
江西省,南昌市,360100,2011,89,4,,,,,4.0,0.028300000000000002,3.9717,,,,,,,,,0.028300000000000002,3.9717
江西省,南昌市,360100,2012,87,5,,,,,5.0,0.5342,4.4658,,,,,,,,,0.5342,4.4658
江西省,南昌市,360100,2013,121,2,,,,,2.0,0.4215,1.5785,,,,,,,,,0.4215,1.5785
江西省,南昌市,360100,2014,226,14,,1.0,5.0,6.0,2.0,2.4237,11.5763,,,0.1258,0.8742,1.4107,3.5892999999999997,0.0356,5.9644,0.8515999999999999,1.1484
江西省,南昌市,360100,2015,339,26,,2.0,4.0,16.0,4.0,3.0286,22.9714,,,1.6773,0.3227,0.1566,3.8434,1.0606,14.939400000000001,0.1341,3.8659
江西省,南昌市,360100,2016,662,56,,5.0,9.0,41.0,1.0,4.0947000000000005,51.9053,,,0.9462999999999999,4.0537,2.051,6.949,1.0804,39.9196,0.017,0.983
江西省,南昌市,360100,2017,779,61,,9.0,9.0,38.0,5.0,7.3312,53.6688,,,2.4404,6.5596000000000005,1.2686,7.7314,2.0081,35.9919,1.6141,3.3859
江西省,南昌市,360100,2018,797,71,,8.0,6.0,55.0,2.0,3.4694000000000003,67.5307,,,1.7022,6.2978000000000005,0.153,5.8469999999999995,1.4321000000000002,53.568,0.18209999999999998,1.8179
江西省,南昌市,360100,2019,1369,120,1.0,10.0,23.0,81.0,5.0,7.5613,112.4388,0.9852,0.0148,2.8104,7.1896,0.4764,22.5236,2.8615000000000004,78.1386,0.4278,4.5722
江西省,南昌市,360100,2020,4074,292,,4.0,48.0,206.0,34.0,20.9796,271.0202,,,0.3716,3.6284,6.2476,41.7522,11.0168,194.9832,3.3436,30.6564
江西省,南昌市,360100,2021,4467,301,2.0,9.0,57.0,218.0,15.0,26.2316,274.7686,1.95,0.05,1.463,7.537,9.4751,47.5249,12.7831,205.2171,0.5604,14.4396
江西省,南昌市,360100,2022,525,22,,,5.0,17.0,,0.3834,21.616600000000002,,,,,0.15059999999999998,4.8494,0.2328,16.7672,,
江西省,吉安市,360800,2011,106,7,,,,,7.0,0.2109,6.7891,,,,,,,,,0.2109,6.7891
江西省,吉安市,360800,2012,63,1,,,,,1.0,0.0,1.0,,,,,,,,,0.0,1.0
江西省,吉安市,360800,2013,48,5,,,1.0,1.0,3.0,0.0733,4.9267,,,,,0.0023,0.9977,0.0113,0.9887,0.0597,2.9403
江西省,吉安市,360800,2014,78,1,,,1.0,,,0.0003,0.9997,,,,,0.0003,0.9997,,,,
江西省,吉安市,360800,2015,75,9,,1.0,,8.0,,1.0537,7.9463,,,0.1135,0.8865,,,0.9402,7.0598,,
江西省,吉安市,360800,2016,167,26,,,4.0,22.0,,0.9530000000000001,25.047,,,,,0.013,3.987,0.9400000000000001,21.06,,
江西省,吉安市,360800,2017,131,18,,,4.0,14.0,,1.7327000000000001,16.2673,,,,,0.7918999999999999,3.2081,0.9408000000000001,13.0592,,
江西省,吉安市,360800,2018,180,16,,1.0,1.0,14.0,,0.5473,15.4527,,,0.2272,0.7728,0.0084,0.9916,0.3117,13.6883,,
江西省,吉安市,360800,2019,349,29,1.0,1.0,7.0,20.0,,3.2125999999999997,25.7874,0.996,0.004,0.0025,0.9975,0.2182,6.7818000000000005,1.9959,18.0041,,
江西省,吉安市,360800,2020,788,50,,,6.0,40.0,4.0,2.6373,47.3627,,,,,0.1628,5.8372,2.4731,37.5269,0.0014,3.9985999999999997
江西省,吉安市,360800,2021,747,49,,3.0,9.0,35.0,2.0,4.4526,44.5474,,,0.3965,2.6035,1.2416,7.7584,2.8129,32.1871,0.0016,1.9984
江西省,宜春市,360900,2011,68,5,,,,,5.0,0.14400000000000002,4.856,,,,,,,,,0.14400000000000002,4.856
江西省,宜春市,360900,2012,36,3,,,,,3.0,0.0904,2.9096,,,,,,,,,0.0904,2.9096
江西省,宜春市,360900,2013,39,1,,,,,1.0,0.7844,0.2156,,,,,,,,,0.7844,0.2156
江西省,宜春市,360900,2014,78,7,,1.0,,4.0,2.0,0.3795,6.6205,,,0.0265,0.9735,,,0.3369,3.6631,0.0161,1.9839
江西省,宜春市,360900,2015,78,4,,,1.0,3.0,,0.1439,3.8561,,,,,0.074,0.926,0.0699,2.9301,,
江西省,宜春市,360900,2016,97,11,,1.0,1.0,8.0,1.0,0.47709999999999997,10.5229,,,0.4339,0.5661,0.0019,0.9981,0.0394,7.9606,0.0019,0.9981
江西省,宜春市,360900,2017,90,9,,1.0,5.0,3.0,,0.7303000000000001,8.2697,,,0.0047,0.9953,0.7202,4.2798,0.0054,2.9946,,
江西省,宜春市,360900,2018,135,14,,,4.0,9.0,1.0,0.8895,13.1105,,,,,0.1349,3.8651,0.7545999999999999,8.2454,0.0,1.0
江西省,宜春市,360900,2019,252,21,,,7.0,12.0,2.0,0.6464,20.3536,,,,,0.0737,6.9263,0.4405,11.5595,0.1322,1.8678
江西省,宜春市,360900,2020,694,32,,2.0,6.0,24.0,,0.4514,31.5486,,,0.0046,1.9954,0.0108,5.9892,0.436,23.564,,
江西省,宜春市,360900,2021,797,37,,3.0,6.0,24.0,4.0,2.7236,34.2764,,,0.0031999999999999997,2.9968000000000004,0.2076,5.7924,2.5072,21.4928,0.0056,3.9944
江西省,抚州市,361000,2011,39,1,,,,,1.0,0.0017,0.9983,,,,,,,,,0.0017,0.9983
江西省,抚州市,361000,2012,19,1,,,,,1.0,0.0263,0.9737,,,,,,,,,0.0263,0.9737
江西省,抚州市,361000,2013,48,2,,,,1.0,1.0,0.0018,1.9982000000000002,,,,,,,0.0014,0.9986,0.0004,0.9996
江西省,抚州市,361000,2014,88,4,,,,4.0,,0.15209999999999999,3.848,,,,,,,0.15209999999999999,3.848,,
江西省,抚州市,361000,2015,64,5,,,2.0,2.0,1.0,0.49800000000000005,4.502,,,,,0.0124,1.9876,0.4808,1.5192,0.0048,0.9952
江西省,抚州市,361000,2016,107,12,,1.0,3.0,8.0,,0.329,11.671,,,0.0768,0.9232,0.0423,2.9577,0.2099,7.7901,,
江西省,抚州市,361000,2017,143,24,1.0,1.0,6.0,16.0,,2.5976,21.4024,0.9898,0.0102,0.0865,0.9135,0.3991,5.6009,1.1222,14.8778,,
江西省,抚州市,361000,2018,226,24,,1.0,10.0,10.0,3.0,1.1096,22.8904,,,0.0019,0.9981,0.28600000000000003,9.714,0.029799999999999997,9.9702,0.7919,2.2081
江西省,抚州市,361000,2019,458,41,1.0,1.0,5.0,32.0,2.0,2.5064,38.4936,0.7983,0.2017,0.0647,0.9353,0.1926,4.8074,1.4458,30.5542,0.004999999999999999,1.995
江西省,抚州市,361000,2020,938,58,,2.0,10.0,42.0,4.0,1.6247,56.3753,,,0.8972,1.1028,0.1407,9.8593,0.4808,41.5192,0.106,3.894
江西省,抚州市,361000,2021,840,80,,,20.0,58.0,2.0,6.927099999999999,73.0729,,,,,2.0650999999999997,17.9349,4.861,53.139,0.001,1.999
江西省,新余市,360500,2011,16,2,,,,,2.0,0.1575,1.8425,,,,,,,,,0.1575,1.8425
江西省,新余市,360500,2016,24,3,,2.0,1.0,,,0.9545,2.0455,,,0.9534,1.0466,0.0011,0.9989,,,,
江西省,新余市,360500,2017,20,2,,1.0,,1.0,,0.10779999999999999,1.8921999999999999,,,0.1065,0.8935,,,0.0013,0.9987,,
江西省,新余市,360500,2018,48,2,,,1.0,1.0,,0.5792,1.4207999999999998,,,,,0.0016,0.9984,0.5776,0.4224,,
江西省,新余市,360500,2019,83,15,,,6.0,8.0,1.0,1.8065,13.1935,,,,,0.0681,5.9319,0.8787,7.1213,0.8597,0.1403
江西省,新余市,360500,2020,230,16,,2.0,4.0,10.0,,1.444,14.556000000000001,,,0.5238,1.4762,0.9037999999999999,3.0962,0.016399999999999998,9.9836,,
江西省,新余市,360500,2021,193,11,,3.0,1.0,6.0,1.0,0.3346,10.6654,,,0.1819,2.8181000000000003,0.0965,0.9035,0.0547,5.9453000000000005,0.0015,0.9985
江西省,新余市,360500,2022,19,1,,1.0,,,,0.0394,0.9606,,,0.0394,0.9606,,,,,,
江西省,景德镇市,360200,2011,23,3,,,,,3.0,1.0495999999999999,1.9504000000000001,,,,,,,,,1.0495999999999999,1.9504000000000001
江西省,景德镇市,360200,2013,23,2,,,,,2.0,0.021,1.979,,,,,,,,,0.021,1.979
江西省,景德镇市,360200,2014,29,3,,1.0,,2.0,,0.263,2.737,,,0.01,0.99,,,0.253,1.7469999999999999,,
江西省,景德镇市,360200,2015,27,3,,,,3.0,,0.0107,2.9893,,,,,,,0.0107,2.9893,,
江西省,景德镇市,360200,2016,55,5,,1.0,1.0,3.0,,1.1654,3.8346,,,0.1906,0.8094,0.1948,0.8052,0.78,2.2199999999999998,,
江西省,景德镇市,360200,2017,39,3,,,,3.0,,0.4689,2.5311,,,,,,,0.4689,2.5311,,
江西省,景德镇市,360200,2018,80,12,,4.0,4.0,4.0,,1.6511,10.3489,,,1.2106000000000001,2.7894,0.4401,3.5599,0.00039999999999999996,3.9996,,
江西省,景德镇市,360200,2019,162,21,,,2.0,16.0,3.0,1.8117999999999999,19.188200000000002,,,,,0.0004,1.9996,0.7928,15.2072,1.0186,1.9814
江西省,景德镇市,360200,2020,372,36,,2.0,4.0,26.0,4.0,2.6102,33.3898,,,0.007,1.993,0.0066,3.9934000000000003,0.9762,25.0238,1.6204,2.3796
江西省,景德镇市,360200,2021,274,25,,,5.0,18.0,2.0,1.0558,23.9442,,,,,0.19279999999999997,4.8072,0.8106,17.1894,0.0524,1.9476
江西省,景德镇市,360200,2022,19,1,,,,1.0,,0.0065,0.9935,,,,,,,0.0065,0.9935,,
江西省,萍乡市,360300,2011,33,2,,,,,2.0,0.7383,1.2617,,,,,,,,,0.7383,1.2617
江西省,萍乡市,360300,2012,20,1,,,,,1.0,0.3656,0.6344,,,,,,,,,0.3656,0.6344
江西省,萍乡市,360300,2013,30,1,,,,,1.0,0.0002,0.9998,,,,,,,,,0.0002,0.9998
江西省,萍乡市,360300,2014,46,2,,1.0,1.0,,,0.7376,1.2624,,,0.55,0.45,0.1876,0.8124,,,,
江西省,萍乡市,360300,2015,44,5,,,2.0,3.0,,0.17980000000000002,4.8202,,,,,0.0686,1.9314,0.11120000000000001,2.8888,,
江西省,萍乡市,360300,2016,41,4,,,1.0,2.0,1.0,1.1431,2.8569,,,,,0.9899,0.0101,0.063,1.937,0.0902,0.9098
江西省,萍乡市,360300,2017,26,3,,,2.0,1.0,,0.0293,2.9707,,,,,0.0212,1.9788000000000001,0.0081,0.9919,,
江西省,萍乡市,360300,2018,55,14,,,4.0,10.0,,0.6429,13.3571,,,,,0.14420000000000002,3.8558000000000003,0.49870000000000003,9.5013,,
江西省,萍乡市,360300,2019,68,8,,,5.0,2.0,1.0,0.10610000000000001,7.8939,,,,,0.0184,4.9816,0.0003,1.9997,0.0874,0.9126
江西省,萍乡市,360300,2020,188,6,,2.0,2.0,2.0,,0.2348,5.7652,,,0.195,1.805,0.0372,1.9628,0.0026,1.9974,,
江西省,萍乡市,360300,2021,247,11,,,3.0,6.0,2.0,0.36590000000000006,10.6341,,,,,0.3451,2.6549,0.0082,5.9918000000000005,0.0126,1.9874
江西省,萍乡市,360300,2022,29,1,,,1.0,,,0.0144,0.9856,,,,,0.0144,0.9856,,,,
江西省,赣州市,360700,2011,319,26,,,,,26.0,2.7306,23.2694,,,,,,,,,2.7306,23.2694
江西省,赣州市,360700,2012,150,3,,,,,3.0,0.7735,2.2265,,,,,,,,,0.7735,2.2265
江西省,赣州市,360700,2013,137,9,,,,2.0,7.0,0.2471,8.7529,,,,,,,0.0417,1.9583,0.2054,6.7946
江西省,赣州市,360700,2014,233,6,,,2.0,4.0,,0.9087000000000001,5.0912999999999995,,,,,0.8854000000000001,1.1146,0.0233,3.9767,,
江西省,赣州市,360700,2015,310,24,,2.0,5.0,13.0,4.0,1.1942000000000002,22.8058,,,0.11629999999999999,1.8837,0.16790000000000002,4.8321000000000005,0.9017000000000001,12.0983,0.0083,3.9917
江西省,赣州市,360700,2016,481,40,,,15.0,24.0,1.0,3.4105,36.5895,,,,,2.3836,12.6164,0.3498,23.6502,0.6771,0.3229
江西省,赣州市,360700,2017,407,30,,,8.0,21.0,1.0,1.3467,28.6533,,,,,0.0788,7.9212,0.26839999999999997,20.7316,0.9995,0.0005
江西省,赣州市,360700,2018,785,64,,2.0,14.0,48.0,,2.4665,61.5335,,,0.3262,1.6738,0.1918,13.8082,1.9485,46.0515,,
江西省,赣州市,360700,2019,1161,90,,3.0,15.0,70.0,2.0,7.3574,82.6428,,,0.0244,2.9756,2.2738,12.7262,5.0569,64.9433,0.0023,1.9977
江西省,赣州市,360700,2020,2199,146,4.0,2.0,36.0,94.0,10.0,10.226099999999999,135.7739,3.5972,0.40280000000000005,0.0146,1.9854,0.9606,35.0394,5.337899999999999,88.6621,0.31579999999999997,9.6842
江西省,赣州市,360700,2021,1718,84,2.0,2.0,17.0,57.0,6.0,7.82,76.18,1.9406,0.0594,0.037,1.963,2.1464,14.8536,1.8544,55.1456,1.8416,4.1584
江西省,赣州市,360700,2022,97,7,,2.0,2.0,3.0,,1.193,5.807,,,1.1522999999999999,0.8477,0.0138,1.9862,0.0269,2.9731,,
江西省,鹰潭市,360600,2015,27,4,,2.0,,2.0,,0.1456,3.8544,,,0.1434,1.8566,,,0.0021999999999999997,1.9978,,
江西省,鹰潭市,360600,2016,35,2,,,,2.0,,0.0566,1.9434,,,,,,,0.0566,1.9434,,
江西省,鹰潭市,360600,2017,26,3,,,3.0,,,1.2565,1.7435,,,,,1.2565,1.7435,,,,
江西省,鹰潭市,360600,2018,41,1,,,,1.0,,0.0026,0.9974,,,,,,,0.0026,0.9974,,
江西省,鹰潭市,360600,2019,68,7,,1.0,,6.0,,0.1678,6.8322,,,0.0328,0.9672,,,0.13499999999999998,5.865,,
江西省,鹰潭市,360600,2020,166,16,,2.0,,14.0,,1.8536,14.1464,,,0.2868,1.7132,,,1.5668,12.4332,,
江西省,鹰潭市,360600,2021,185,12,,4.0,2.0,6.0,,0.4774,11.5226,,,0.07719999999999999,3.9228,0.013,1.987,0.3872,5.6128,,
江西省,鹰潭市,360600,2022,17,3,,,,3.0,,0.0088,2.9912,,,,,,,0.0088,2.9912,,
河北省,保定市,130600,2011,315,14,,,,,14.0,1.1422999999999999,12.8577,,,,,,,,,1.1422999999999999,12.8577
河北省,保定市,130600,2012,285,9,,,,,9.0,1.1378,7.8622,,,,,,,,,1.1378,7.8622
河北省,保定市,130600,2013,265,17,,4.0,2.0,,11.0,0.2726,16.7274,,,0.0614,3.9386,0.0131,1.9868999999999999,,,0.1981,10.8019
河北省,保定市,130600,2014,370,23,,3.0,1.0,16.0,3.0,2.3825,20.6175,,,0.0123,2.9877000000000002,0.0705,0.9295,1.9950999999999999,14.0049,0.30460000000000004,2.6954000000000002
河北省,保定市,130600,2015,512,39,,7.0,7.0,24.0,1.0,1.5185,37.4815,,,1.0835,5.9165,0.2597,6.7403,0.1744,23.8256,0.0009,0.9991
河北省,保定市,130600,2016,535,49,,6.0,7.0,31.0,5.0,3.5499,45.4501,,,1.433,4.567,0.5819,6.4181,0.506,30.494,1.029,3.971
河北省,保定市,130600,2017,428,44,1.0,6.0,7.0,22.0,8.0,2.4284,41.5717,0.9741,0.0259,0.5727,5.4273,0.1101,6.8899,0.4073,21.5928,0.3642,7.6358
河北省,保定市,130600,2018,368,16,,2.0,6.0,3.0,5.0,1.4418,14.5582,,,1.0553,0.9447,0.0799,5.9201,0.0119,2.9881,0.29469999999999996,4.7053
河北省,保定市,130600,2019,1142,75,,8.0,18.0,41.0,8.0,4.4787,70.5213,,,0.851,7.149,0.8416,17.1584,1.6615,39.3385,1.1246,6.8754
